"","xmin","ymin","xmax","ymax","conf","class","img","fold","trap"
"275",2799.52484130859,800,3010.47206115723,1252.86227416992,0.918914198875427,"Ephemeroptera","AI01A01-B",5,"AI01A01"
"276",2401.02162361145,2850.64191818237,2688.40142822266,3295.59497070312,0.918654203414917,"Ephemeroptera","AI01A01-B",5,"AI01A01"
"277",3324.99847412109,1600,3664.60302734375,1917.26538085938,0.917975187301636,"Ephemeroptera","AI01A01-B",5,"AI01A01"
"280",2400,1208.56904983521,2772.89318847656,1696.20867919922,0.916613042354584,"Ephemeroptera","AI01A01-B",5,"AI01A01"
"281",631.046112060547,2952.99385070801,760.408386230469,3174.30990600586,0.916440427303314,"Ephemeroptera","AI01A01-B",5,"AI01A01"
"282",818.952964782715,1552.42776489258,1135.00003051758,1704.55951690674,0.91615355014801,"Ephemeroptera","AI01A01-B",5,"AI01A01"
"283",1374.98411560059,2490.24209594727,1785.31332397461,2959.76753234863,0.91307520866394,"Ephemeroptera","AI01A01-B",5,"AI01A01"
"284",2006.52922391891,800,2161.40277099609,942.793731689453,0.912706434726715,"Ephemeroptera","AI01A01-B",5,"AI01A01"
"285",1554.36428833008,1200,1727.75421142578,1565.73886108398,0.912550151348114,"Ephemeroptera","AI01A01-B",5,"AI01A01"
"286",2026.63745880127,2768.72100830078,2381.93173217773,2856.96725845337,0.910284161567688,"Ephemeroptera","AI01A01-B",5,"AI01A01"
"290",674.504638671875,345.286712646484,922.828079223633,460.900207519531,0.876058161258698,"Nematocera","AI01A01-B",5,"AI01A01"
"293",1271.74510955811,2174.67741394043,1328.20816040039,2243.77412414551,0.960115492343903,"Trichoptera","AI01A01-B",5,"AI01A01"
"1",912.115478515625,2842.05004882812,1173.38244628906,3096.70947265625,0.966913819313049,"Brachycera","AI01A02-B",1,"AI01A02"
"2",1545.22357177734,3263.73153686523,1752.52236938477,3329.63528442383,0.937155783176422,"Brachycera","AI01A02-B",1,"AI01A02"
"4100",3339.14096069336,2630.78164672852,3478.56689453125,2750.44293212891,0.959106028079987,"Ephemeroptera","AI01A02-B",1,"AI01A02"
"5",3720.4009552002,2956,4066.48281860352,3262.8176574707,0.955232799053192,"Ephemeroptera","AI01A02-B",1,"AI01A02"
"613",4051.08276367188,2410.44173812866,4164.6157989502,2661.42932128906,0.955111622810364,"Ephemeroptera","AI01A02-B",1,"AI01A02"
"711",3680.90814208984,1899.41711425781,3855.79418945312,2193.48315429688,0.952097237110138,"Ephemeroptera","AI01A02-B",1,"AI01A02"
"910",1267.87475585938,1802.75378417969,1446.80334472656,1896.92260742188,0.933785200119019,"Nematocera","AI01A02-B",1,"AI01A02"
"1010",2399.06228637695,2800,2453.44500732422,2888.432762146,0.924498498439789,"Nematocera","AI01A02-B",1,"AI01A02"
"1110",3034.22079467773,2791.89947509766,3115.34439086914,2820.41219711304,0.920307457447052,"Nematocera","AI01A02-B",1,"AI01A02"
"1210",2711.73001098633,1311.42325592041,2816.39337158203,1398.32348632812,0.946903944015503,"Trichoptera","AI01A02-B",1,"AI01A02"
"1510",1827.50247192383,3214.56372070312,1876.36352539062,3248.43460083008,0.918093979358673,"Brachycera","AI01A02-B",2,"AI01A02"
"1610",3228.66290283203,3176.78717041016,3299.80392456055,3279.06976318359,0.91186249256134,"Brachycera","AI01A02-B",2,"AI01A02"
"2110",3661.13290405273,2511.58015441895,3703.635597229,2571.63497924805,0.926906943321228,"Nematocera","AI01A02-B",2,"AI01A02"
"2210",3119.47055053711,2414.46043872833,3166.29852294922,2470.99872589111,0.917521595954895,"Nematocera","AI01A02-B",2,"AI01A02"
"2510",4108,1232.18253707886,4186.03787231445,1300,0.90791243314743,"Nematocera","AI01A02-B",2,"AI01A02"
"27",3439.26000976562,263.374237060547,3495.84878540039,289.526214599609,0.868287324905396,"Nematocera","AI01A02-B",2,"AI01A02"
"2810",2092.8740234375,1442.12283325195,2304.50659179688,1670.263671875,0.852037131786346,"Nematocera","AI01A02-B",2,"AI01A02"
"29",1398.40791320801,619.327407836914,1449.8112487793,643.556350708008,0.950453341007233,"Trichoptera","AI01A02-B",2,"AI01A02"
"3110",4000,2442.34805297852,4178.583984375,2705.869140625,0.961934864521027,"Ephemeroptera","AI01A02-B",3,"AI01A02"
"32",3823.62979125977,3051.64579772949,3938.84564208984,3231.31060791016,0.956486105918884,"Ephemeroptera","AI01A02-B",3,"AI01A02"
"3310",2153.35234069824,2068.49447631836,2311.5387878418,2213.50164794922,0.956249415874481,"Ephemeroptera","AI01A02-B",3,"AI01A02"
"3410",1918.84088134766,2091.02172851562,2104.38800048828,2432.07217407227,0.948273360729218,"Ephemeroptera","AI01A02-B",3,"AI01A02"
"3510",2515.79170227051,2123.78375244141,2695.64895629883,2239.78471374512,0.94800865650177,"Ephemeroptera","AI01A02-B",3,"AI01A02"
"36",1946.15362548828,2926.22682189941,2171.79852294922,3233.81811523438,0.944615840911865,"Ephemeroptera","AI01A02-B",3,"AI01A02"
"3810",1201.39839053154,1249.96206665039,1380.869140625,1663.02331542969,0.941834568977356,"Ephemeroptera","AI01A02-B",3,"AI01A02"
"3910",2495.96729278564,265.405944824219,2900,543.603729248047,0.941486418247223,"Ephemeroptera","AI01A02-B",3,"AI01A02"
"4010",1136.86041259766,1467.43798828125,1486.97155761719,1776.37750244141,0.941294968128204,"Ephemeroptera","AI01A02-B",3,"AI01A02"
"41",3936.22409057617,2241.94917297363,4099.30792236328,2500,0.941199779510498,"Ephemeroptera","AI01A02-B",3,"AI01A02"
"4210",3695.51694488525,2282.15447998047,3826.79560852051,2429.79635620117,0.940421342849731,"Ephemeroptera","AI01A02-B",3,"AI01A02"
"4410",2597.72282409668,1349.70054626465,2630.90162658691,1402.84271240234,0.947756409645081,"Hymenoptera","AI01A02-B",3,"AI01A02"
"4510",3093.42163085938,311.882690429688,3285.42810058594,444.471740722656,0.950593113899231,"Nematocera","AI01A02-B",3,"AI01A02"
"4610",2587.30078125,1317.32641601562,2641.0634765625,1418.71130371094,0.960730969905853,"Brachycera","AI01A02-B",4,"AI01A02"
"4710",1782.9052734375,3155.43676757812,2101.6630859375,3312.24072265625,0.952648818492889,"Brachycera","AI01A02-B",4,"AI01A02"
"4810",2042.33835983276,3252.40924072266,2087.34130859375,3290.44619750977,0.947778165340424,"Brachycera","AI01A02-B",4,"AI01A02"
"5010",2522.64738464355,3191.14404296875,2568.1199798584,3241.96838378906,0.939080476760864,"Brachycera","AI01A02-B",4,"AI01A02"
"5110",2916.98364257812,2798.58178710938,2980.37866210938,2895.75913238525,0.938232898712158,"Brachycera","AI01A02-B",4,"AI01A02"
"5310",1695.625,3253.79516601562,1895.21887207031,3322.00170898438,0.927399456501007,"Brachycera","AI01A02-B",4,"AI01A02"
"546",2974.75807189941,1848.68974304199,3019.63584899902,1897.79406738281,0.92313539981842,"Brachycera","AI01A02-B",4,"AI01A02"
"5510",3229.21954345703,3176.57499694824,3270.59756469727,3209.25532531738,0.918468177318573,"Brachycera","AI01A02-B",4,"AI01A02"
"5610",2966.06391906738,2743.73754882812,2999.28536987305,2792.43588256836,0.913947403430939,"Brachycera","AI01A02-B",4,"AI01A02"
"572",1893.39697265625,3120.72314453125,2123.916015625,3270.466796875,0.91301566362381,"Brachycera","AI01A02-B",4,"AI01A02"
"584",2406.30012750626,75.6241760253906,3009.7392578125,781.805297851562,0.959676802158356,"Ephemeroptera","AI01A02-B",4,"AI01A02"
"594",3762.140625,3056.4345703125,4107.00341796875,3217.74169921875,0.955521821975708,"Ephemeroptera","AI01A02-B",4,"AI01A02"
"60",3614.20454406738,1842.29235839844,3855.09252929688,2062.33383178711,0.952290594577789,"Ephemeroptera","AI01A02-B",4,"AI01A02"
"614",2452.30932235718,1968.06616210938,2752.61322021484,2315.82940673828,0.945863485336304,"Ephemeroptera","AI01A02-B",4,"AI01A02"
"622",3469.93798828125,800,3699.23406982422,1130.64245605469,0.944727301597595,"Ephemeroptera","AI01A02-B",4,"AI01A02"
"643",3130.18588256836,1228.89074707031,3580.04327392578,1688.86462402344,0.939061164855957,"Ephemeroptera","AI01A02-B",4,"AI01A02"
"661",3242.4262046814,806.388998031616,3610.1279296875,1038.72418212891,0.937702834606171,"Ephemeroptera","AI01A02-B",4,"AI01A02"
"676",3293.14215087891,2576.76322937012,3483.30694580078,2753.18173217773,0.935186505317688,"Ephemeroptera","AI01A02-B",4,"AI01A02"
"688",930.905868530273,1276.08833312988,1556.01483154297,1937.62060546875,0.93252819776535,"Ephemeroptera","AI01A02-B",4,"AI01A02"
"694",2063.84893798828,2405.38060665131,2377.29364013672,2637.97302246094,0.931933999061584,"Ephemeroptera","AI01A02-B",4,"AI01A02"
"725",4076.51940917969,2563.373046875,4200.15533447266,2831.13946533203,0.924905180931091,"Ephemeroptera","AI01A02-B",4,"AI01A02"
"731",539.920349121094,2139.31600952148,685.304351806641,2270.31243896484,0.924373984336853,"Ephemeroptera","AI01A02-B",4,"AI01A02"
"74",2103.64465332031,2028.84214019775,2405.96951293945,2233.08940124512,0.923756003379822,"Ephemeroptera","AI01A02-B",4,"AI01A02"
"761",2700.51574707031,2486.01412963867,2973.91796875,2819.85440063477,0.919991970062256,"Ephemeroptera","AI01A02-B",4,"AI01A02"
"78",2482.22341918945,574.985641479492,2900,922.251678466797,0.913149237632751,"Ephemeroptera","AI01A02-B",4,"AI01A02"
"811",3196.7685546875,2071.99561309814,3466.54238891602,2390.68838500977,0.901170909404755,"Ephemeroptera","AI01A02-B",4,"AI01A02"
"821",3786.20190429688,2957.46557092667,4055.15161132812,3067.38098144531,0.895318210124969,"Ephemeroptera","AI01A02-B",4,"AI01A02"
"831",4120.01657104492,2456.61880874634,4235.70213317871,2607.4482421875,0.895044565200806,"Ephemeroptera","AI01A02-B",4,"AI01A02"
"841",2852.59884643555,2495.7624206543,2958.06718444824,2815.95159912109,0.893015503883362,"Ephemeroptera","AI01A02-B",4,"AI01A02"
"851",428.300071716309,2356.20559692383,806.698089599609,2547.79823303223,0.89072459936142,"Ephemeroptera","AI01A02-B",4,"AI01A02"
"861",3290.55024719238,671.764190673828,3678.82766723633,925.579658508301,0.885237693786621,"Ephemeroptera","AI01A02-B",4,"AI01A02"
"871",1100.39547729492,1200,1452.57995605469,1579.96057128906,0.883183836936951,"Ephemeroptera","AI01A02-B",4,"AI01A02"
"881",2878.2266998291,252.570922851562,3299.56494140625,677.534851074219,0.877169966697693,"Ephemeroptera","AI01A02-B",4,"AI01A02"
"891",3616.35932922363,2115.31677246094,3927.82391357422,2458.25094604492,0.865219712257385,"Ephemeroptera","AI01A02-B",4,"AI01A02"
"90",4043.58569335938,2177.93319702148,4234.63624572754,2491.44860839844,0.862788319587708,"Ephemeroptera","AI01A02-B",4,"AI01A02"
"911",1384.6736907959,1812.12573242188,1468.40811157227,1887.28665161133,0.948290407657623,"Nematocera","AI01A02-B",4,"AI01A02"
"921",2769.66900634766,552.399017333984,2827.44021606445,653.274795532227,0.937976479530334,"Nematocera","AI01A02-B",4,"AI01A02"
"931",3612.02230834961,2516.79904174805,3757.65219116211,2652.51849365234,0.925469160079956,"Nematocera","AI01A02-B",4,"AI01A02"
"94",1532.34106445312,3212.61825561523,1658.87738037109,3282.40850830078,0.916210472583771,"Nematocera","AI01A02-B",4,"AI01A02"
"951",4040.3949508667,1239.42385864258,4223.39916992188,1299.89614868164,0.906052649021149,"Nematocera","AI01A02-B",4,"AI01A02"
"961",534.766357421875,2285.64263916016,569.976638793945,2318.70812988281,0.901639401912689,"Nematocera","AI01A02-B",4,"AI01A02"
"971",1072.70428466797,3065.54635620117,1112.78848266602,3120.69166564941,0.946328103542328,"Brachycera","AI01A02-B",5,"AI01A02"
"981",1904.70269775391,3165.57006835938,1954.74389648438,3199.98904418945,0.944894790649414,"Brachycera","AI01A02-B",5,"AI01A02"
"1011",1860.18795776367,3262.03509521484,1894.95812988281,3302.64038085938,0.931021928787231,"Brachycera","AI01A02-B",5,"AI01A02"
"1051",3396.2986907959,1050.32315063477,3946.05807495117,1456.6901550293,0.934279084205627,"Ephemeroptera","AI01A02-B",5,"AI01A02"
"106",3326.0350189209,2135.99920654297,3694.20794677734,2499.59460449219,0.931995868682861,"Ephemeroptera","AI01A02-B",5,"AI01A02"
"1101",1252.05299758911,2901.58180236816,1671.05264282227,3441.07717895508,0.924717664718628,"Ephemeroptera","AI01A02-B",5,"AI01A02"
"1111",3200,2432.213722229,3627.65628051758,2895.50119018555,0.923486232757568,"Ephemeroptera","AI01A02-B",5,"AI01A02"
"112",4000,1675.34264373779,4195.06927490234,2098.75506591797,0.922144174575806,"Ephemeroptera","AI01A02-B",5,"AI01A02"
"113",2002.04367637634,1334.23838806152,2454.07858276367,1701.09799194336,0.9179767370224,"Ephemeroptera","AI01A02-B",5,"AI01A02"
"115",1364.63159179688,1684.44445800781,1456.19555664062,1895.17626953125,0.915346503257751,"Nematocera","AI01A02-B",5,"AI01A02"
"1161",3391.8117980957,234.942962646484,3519.80325317383,367.457855224609,0.899652004241943,"Nematocera","AI01A02-B",5,"AI01A02"
"117",3805.64672851562,648.292907714844,4150.8994140625,843.467037200928,0.884155571460724,"Nematocera","AI01A02-B",5,"AI01A02"
"1181",535.064315795898,2284.67391967773,571.322052001953,2350.4801940918,0.872659504413605,"Nematocera","AI01A02-B",5,"AI01A02"
"119",3058.84317016602,2407.70674324036,3190.12866210938,2538.02117919922,0.861300230026245,"Nematocera","AI01A02-B",5,"AI01A02"
"1201",3096.88891601562,246.34065246582,3431.51440429688,441.828796386719,0.848593294620514,"Nematocera","AI01A02-B",5,"AI01A02"
"1211",3610.26245117188,2454.91524505615,3734.31030273438,2594.38424682617,0.842740833759308,"Nematocera","AI01A02-B",5,"AI01A02"
"1100",3997.22985839844,3253.53680419922,4088.89352416992,3366.67333984375,0.931584477424622,"Brachycera","AI27A06-A",1,"AI27A06"
"2100",1317.34167480469,170.681732177734,1437.68872070312,275.640960693359,0.965778946876526,"Nematocera","AI27A06-A",1,"AI27A06"
"4101",1178.12069702148,2066.81817626953,1279.11709594727,2132.10160827637,0.946936130523682,"Nematocera","AI27A06-A",1,"AI27A06"
"570",732.097229003906,1235.61071777344,816.555053710938,1346.83993530273,0.941770493984222,"Nematocera","AI27A06-A",1,"AI27A06"
"713",2669.13793945312,2619.74026489258,2750.27172851562,2706.94287109375,0.94025719165802,"Nematocera","AI27A06-A",1,"AI27A06"
"810",535.379653930664,1435.20974731445,605.805114746094,1516.79510498047,0.936852991580963,"Nematocera","AI27A06-A",1,"AI27A06"
"1012",1300.26330566406,2715.80853271484,1381.3228302002,2799.29666137695,0.935526847839355,"Nematocera","AI27A06-A",1,"AI27A06"
"1112",3573.45455932617,2284.85293579102,3650.50775146484,2420.12769508362,0.935180068016052,"Nematocera","AI27A06-A",1,"AI27A06"
"1310",3981.11614990234,3008.9469909668,4039.85097885132,3207.56002807617,0.928973853588104,"Nematocera","AI27A06-A",1,"AI27A06"
"1410",1219.83786010742,2302.45385742188,1389.744140625,2479.37478637695,0.927285552024841,"Nematocera","AI27A06-A",1,"AI27A06"
"1511",1834.51867675781,1745.828125,1969.75085449219,1837.99194335938,0.92659193277359,"Nematocera","AI27A06-A",1,"AI27A06"
"1710",1119.8840637207,883.970397949219,1205.353515625,1042.28837585449,0.926282227039337,"Nematocera","AI27A06-A",1,"AI27A06"
"18",922.133041381836,1917.59329223633,1096.77990722656,2072.97631835938,0.924859821796417,"Nematocera","AI27A06-A",1,"AI27A06"
"20",3559.47717285156,2626.82218933105,3613.48548793793,2744.74066162109,0.923854291439056,"Nematocera","AI27A06-A",1,"AI27A06"
"2111",2176.1104888916,710.0927734375,2226.65347290039,757.833404541016,0.921496152877808,"Nematocera","AI27A06-A",1,"AI27A06"
"2410",3869.22186279297,3123.17810058594,3928.07266235352,3202.1594543457,0.920073270797729,"Nematocera","AI27A06-A",1,"AI27A06"
"2511",3223.39021492004,2350.76516723633,3257.51298141479,2393.71612548828,0.920049250125885,"Nematocera","AI27A06-A",1,"AI27A06"
"26",864.537689208984,2456.30437088013,939.565567016602,2573.72183227539,0.951767981052399,"Nematocera","AI27A06-A",2,"AI27A06"
"2710",1734.93249511719,2979.884765625,1814.48233032227,3132.95774841309,0.945929110050201,"Nematocera","AI27A06-A",2,"AI27A06"
"2811",1172.3046875,3141.03637695312,1427.17822265625,3268.26904296875,0.944379448890686,"Nematocera","AI27A06-A",2,"AI27A06"
"3010",2599.98469543457,2367.25958251953,2762.72930908203,2449.96410751343,0.943226218223572,"Nematocera","AI27A06-A",2,"AI27A06"
"3111",3214.67993164062,2273.76831054688,3292.68017578125,2405.8017578125,0.939156711101532,"Nematocera","AI27A06-A",2,"AI27A06"
"3210",3254.10717773438,2307.00219726562,3389.6318359375,2384.10424804688,0.934123039245605,"Nematocera","AI27A06-A",2,"AI27A06"
"3411",3005.00317382812,505.13916015625,3187.76245117188,698.000122070312,0.933453500270844,"Nematocera","AI27A06-A",2,"AI27A06"
"3511",1663.53817749023,1085.64395141602,1838.76635742188,1286.24890136719,0.932810187339783,"Nematocera","AI27A06-A",2,"AI27A06"
"3811",2369.21371459961,1097.31192016602,2406.13746070862,1172.35360717773,0.926981627941132,"Nematocera","AI27A06-A",2,"AI27A06"
"3911",549.616577148438,1315.20703125,599.817321777344,1373.41477966309,0.924352526664734,"Nematocera","AI27A06-A",2,"AI27A06"
"4011",1993.32467651367,288.492248535156,2039.95495605469,368.211029052734,0.923958301544189,"Nematocera","AI27A06-A",2,"AI27A06"
"4110",4132.92431640625,1632.23547363281,4257.669921875,1749.82824707031,0.92355740070343,"Nematocera","AI27A06-A",2,"AI27A06"
"4310",3530.88525390625,2640.81060791016,3622.14612770081,2727.970703125,0.923053205013275,"Nematocera","AI27A06-A",2,"AI27A06"
"4611",2702.38775634766,1588.24282836914,2784.74948120117,1649.89294433594,0.919452965259552,"Nematocera","AI27A06-A",2,"AI27A06"
"5011",861.865356445312,1126.60180664062,940.454956054688,1227.98385620117,0.909860610961914,"Nematocera","AI27A06-A",2,"AI27A06"
"5210",721.287902832031,2666.89358520508,778.857421875,2723.68020629883,0.905811131000519,"Nematocera","AI27A06-A",2,"AI27A06"
"5410",2576.23114013672,1991.73474121094,2686.58657836914,2035.01631164551,0.904222011566162,"Nematocera","AI27A06-A",2,"AI27A06"
"573",3390.85841369629,3156.18179321289,3450.13117980957,3198.94525146484,0.901947975158691,"Nematocera","AI27A06-A",2,"AI27A06"
"589",2861.72137451172,2129.47631835938,3002.9091796875,2279.44506835938,0.901311874389648,"Nematocera","AI27A06-A",2,"AI27A06"
"5910",1015.81927490234,3170.19189453125,1118.20922851562,3254.24169921875,0.898656725883484,"Nematocera","AI27A06-A",2,"AI27A06"
"602",2835.4875869751,2761.79470825195,2920.55263519287,2825.6630859375,0.898316025733948,"Nematocera","AI27A06-A",2,"AI27A06"
"626",3074.94387817383,3051.5573425293,3159.24078369141,3102.88993835449,0.896371483802795,"Nematocera","AI27A06-A",2,"AI27A06"
"632",2981.08959960938,186.454544067383,3049.9119720459,263.119598388672,0.895893275737762,"Nematocera","AI27A06-A",2,"AI27A06"
"647",3789.07055664062,326.006195068359,3954.96020507812,406.632110595703,0.893891155719757,"Nematocera","AI27A06-A",2,"AI27A06"
"651",1751.55261230469,2987.40167236328,1792.29460144043,3087.84991455078,0.893597662448883,"Nematocera","AI27A06-A",2,"AI27A06"
"663",2836.90853881836,2933.72145080566,2943.35525512695,3033.30836486816,0.893404304981232,"Nematocera","AI27A06-A",2,"AI27A06"
"677",2081.69180297852,1596.06622314453,2220.88970947266,1637.25075912476,0.893224000930786,"Nematocera","AI27A06-A",2,"AI27A06"
"6810",2514.65341949463,618.896530151367,2595.78450012207,688.676391601562,0.891337513923645,"Nematocera","AI27A06-A",2,"AI27A06"
"714",2650.50999450684,999.770614624023,2695.87649536133,1042.0205078125,0.888119459152222,"Nematocera","AI27A06-A",2,"AI27A06"
"726",1059.30303955078,2001.04612708092,1100.4587097168,2071.33127593994,0.88696426153183,"Nematocera","AI27A06-A",2,"AI27A06"
